"","ProcessGroup","Metric","Units","Value","StdDev","NumProcesses","NumProcessesReporting","FracProcessesReporting","PercentStdDev"
"3370","Phosphate Slag Recovery","Energy consumption for P removal",NA,NA,NA,1,0,0,NA
"3371","Phosphate Slag Recovery","Energy consumption for P recovery",NA,NA,NA,1,0,0,NA
"3372","Phosphate Slag Recovery","Cost for N removal",NA,NA,NA,1,0,0,NA
"3373","Phosphate Slag Recovery","Cost for N recovery",NA,NA,NA,1,0,0,NA
"3374","Phosphate Slag Recovery","Cost for P removal",NA,NA,NA,1,0,0,NA
"3375","Phosphate Slag Recovery","Cost for P recovery",NA,NA,NA,1,0,0,NA
"3376","Phosphate Slag Recovery","GHG emissions for N removal",NA,NA,NA,1,0,0,NA
"3377","Phosphate Slag Recovery","GHG emissions for N recovery",NA,NA,NA,1,0,0,NA
"3378","Phosphate Slag Recovery","GHG emissions for P removal",NA,NA,NA,1,0,0,NA
"3379","Phosphate Slag Recovery","GHG emissions for P recovery",NA,NA,NA,1,0,0,NA
"3380","Phosphate Slag Recovery","Effluent P concentration",NA,NA,NA,1,0,0,NA
"3381","Phosphate Slag Recovery","Effluent TP concentration",NA,NA,NA,1,0,0,NA
"3382","Phosphate Slag Recovery","Effluent PO4 concentration",NA,NA,NA,1,0,0,NA
"3383","Phosphate Slag Recovery","Effluent N concentration",NA,NA,NA,1,0,0,NA
"3384","Phosphate Slag Recovery","Effluent NO3 concentration",NA,NA,NA,1,0,0,NA
"3385","Phosphate Slag Recovery","Effluent NO2 concentration",NA,NA,NA,1,0,0,NA
"3386","Phosphate Slag Recovery","Effluent TN concentration",NA,NA,NA,1,0,0,NA
"3387","Phosphate Slag Recovery","Effluent TKN concentration",NA,NA,NA,1,0,0,NA
"3388","Phosphate Slag Recovery","Effluent TIN concentration",NA,NA,NA,1,0,0,NA
"3389","Phosphate Slag Recovery","Effluent NO2-NO3 concentration",NA,NA,NA,1,0,0,NA
"3390","Phosphate Slag Recovery","Effluent NH3-NH4 concentration",NA,NA,NA,1,0,0,NA
"3391","Phosphate Slag Recovery","P removal efficiency",NA,NA,NA,1,0,0,NA
"3392","Phosphate Slag Recovery","TP removal efficiency",NA,NA,NA,1,0,0,NA
"3393","Phosphate Slag Recovery","PO4 removal efficiency",NA,NA,NA,1,0,0,NA
"3394","Phosphate Slag Recovery","N removal efficiency",NA,NA,NA,1,0,0,NA
"3395","Phosphate Slag Recovery","TIN removal efficiency",NA,NA,NA,1,0,0,NA
"3396","Phosphate Slag Recovery","TN removal efficiency",NA,NA,NA,1,0,0,NA
"3397","Phosphate Slag Recovery","TKN removal efficiency",NA,NA,NA,1,0,0,NA
"3398","Phosphate Slag Recovery","NO2 removal efficiency",NA,NA,NA,1,0,0,NA
"3399","Phosphate Slag Recovery","NO3 removal efficiency",NA,NA,NA,1,0,0,NA
"3400","Phosphate Slag Recovery","NO2-NO3 removal efficiency",NA,NA,NA,1,0,0,NA
"3401","Phosphate Slag Recovery","NH3-NH4 removal efficiency",NA,NA,NA,1,0,0,NA
"3402","Phosphate Slag Recovery","P recovery efficiency",NA,NA,NA,1,0,0,NA
"3403","Phosphate Slag Recovery","TP recovery efficiency",NA,NA,NA,1,0,0,NA
"3404","Phosphate Slag Recovery","PO4 recovery efficiency","%",67.5,1.69904424484712,1,1,1,2.5171025849587
"3405","Phosphate Slag Recovery","N recovery efficiency",NA,NA,NA,1,0,0,NA
"3406","Phosphate Slag Recovery","TIN recovery efficiency",NA,NA,NA,1,0,0,NA
"3407","Phosphate Slag Recovery","TN recovery efficiency",NA,NA,NA,1,0,0,NA
"3408","Phosphate Slag Recovery","TKN recovery efficiency",NA,NA,NA,1,0,0,NA
"3409","Phosphate Slag Recovery","NO2 recovery efficiency",NA,NA,NA,1,0,0,NA
"3410","Phosphate Slag Recovery","NO3 recovery efficiency",NA,NA,NA,1,0,0,NA
"3411","Phosphate Slag Recovery","NO2-NO3 recovery efficiency",NA,NA,NA,1,0,0,NA
"3412","Phosphate Slag Recovery","NH3-NH4 recovery efficiency",NA,NA,NA,1,0,0,NA
"3413","Phosphate Slag Recovery","P removal rate",NA,NA,NA,1,0,0,NA
"3414","Phosphate Slag Recovery","TP removal rate",NA,NA,NA,1,0,0,NA
"3415","Phosphate Slag Recovery","PO4 removal rate",NA,NA,NA,1,0,0,NA
"3416","Phosphate Slag Recovery","N removal rate",NA,NA,NA,1,0,0,NA
"3417","Phosphate Slag Recovery","TIN removal rate",NA,NA,NA,1,0,0,NA
"3418","Phosphate Slag Recovery","TN removal rate",NA,NA,NA,1,0,0,NA
"3419","Phosphate Slag Recovery","TKN removal rate",NA,NA,NA,1,0,0,NA
"3420","Phosphate Slag Recovery","NO2 removal rate",NA,NA,NA,1,0,0,NA
"3421","Phosphate Slag Recovery","NO3 removal rate",NA,NA,NA,1,0,0,NA
"3422","Phosphate Slag Recovery","NO2-NO3 removal rate",NA,NA,NA,1,0,0,NA
"3423","Phosphate Slag Recovery","NH3-NH4 removal rate",NA,NA,NA,1,0,0,NA
"3424","Phosphate Slag Recovery","N removal rate (bio)",NA,NA,NA,1,0,0,NA
"3425","Phosphate Slag Recovery","P recovery rate",NA,NA,NA,1,0,0,NA
"3426","Phosphate Slag Recovery","TP recovery rate",NA,NA,NA,1,0,0,NA
"3427","Phosphate Slag Recovery","PO4 recovery rate",NA,NA,NA,1,0,0,NA
"3428","Phosphate Slag Recovery","N recovery rate",NA,NA,NA,1,0,0,NA
"3429","Phosphate Slag Recovery","TIN recovery rate",NA,NA,NA,1,0,0,NA
"3430","Phosphate Slag Recovery","TN recovery rate",NA,NA,NA,1,0,0,NA
"3431","Phosphate Slag Recovery","TKN recovery rate",NA,NA,NA,1,0,0,NA
"3432","Phosphate Slag Recovery","NO2 recovery rate",NA,NA,NA,1,0,0,NA
"3433","Phosphate Slag Recovery","NO3 recovery rate",NA,NA,NA,1,0,0,NA
"3434","Phosphate Slag Recovery","NO2-NO3 recovery rate",NA,NA,NA,1,0,0,NA
"3435","Phosphate Slag Recovery","NH3-NH4 recovery rate",NA,NA,NA,1,0,0,NA
"3436","Phosphate Slag Recovery","N recovery rate (bio)",NA,NA,NA,1,0,0,NA
"3437","Phosphate Slag Recovery","P removal flux",NA,NA,NA,1,0,0,NA
"3438","Phosphate Slag Recovery","TP removal flux",NA,NA,NA,1,0,0,NA
"3439","Phosphate Slag Recovery","PO4 removal flux",NA,NA,NA,1,0,0,NA
"3440","Phosphate Slag Recovery","N removal flux",NA,NA,NA,1,0,0,NA
"3441","Phosphate Slag Recovery","TIN removal flux",NA,NA,NA,1,0,0,NA
"3442","Phosphate Slag Recovery","TN removal flux",NA,NA,NA,1,0,0,NA
"3443","Phosphate Slag Recovery","TKN removal flux",NA,NA,NA,1,0,0,NA
"3444","Phosphate Slag Recovery","NO2 removal flux",NA,NA,NA,1,0,0,NA
"3445","Phosphate Slag Recovery","NO3 removal flux",NA,NA,NA,1,0,0,NA
"3446","Phosphate Slag Recovery","NO2-NO3 removal flux",NA,NA,NA,1,0,0,NA
"3447","Phosphate Slag Recovery","NH3-NH4 removal flux ",NA,NA,NA,1,0,0,NA
"3448","Phosphate Slag Recovery","P recovery flux",NA,NA,NA,1,0,0,NA
"3449","Phosphate Slag Recovery","TP recovery flux",NA,NA,NA,1,0,0,NA
"3450","Phosphate Slag Recovery","PO4 recovery flux",NA,NA,NA,1,0,0,NA
"3451","Phosphate Slag Recovery","N recovery flux",NA,NA,NA,1,0,0,NA
"3452","Phosphate Slag Recovery","TIN recovery flux",NA,NA,NA,1,0,0,NA
"3453","Phosphate Slag Recovery","TN recovery flux",NA,NA,NA,1,0,0,NA
"3454","Phosphate Slag Recovery","TKN recovery flux",NA,NA,NA,1,0,0,NA
"3455","Phosphate Slag Recovery","NO2 recovery flux",NA,NA,NA,1,0,0,NA
"3456","Phosphate Slag Recovery","NO3 recovery flux",NA,NA,NA,1,0,0,NA
"3457","Phosphate Slag Recovery","NO2-NO3 recovery flux",NA,NA,NA,1,0,0,NA
"3458","Phosphate Slag Recovery","NH3-NH4 recovery flux",NA,NA,NA,1,0,0,NA
"3459","Phosphoric Acid Recovery","Energy consumption for N removal",NA,NA,NA,2,0,0,NA
"3460","Phosphoric Acid Recovery","Energy consumption for N recovery",NA,NA,NA,2,0,0,NA
"3461","Phosphoric Acid Recovery","Energy consumption for P removal",NA,NA,NA,2,0,0,NA
"3462","Phosphoric Acid Recovery","Energy consumption for P recovery",NA,NA,NA,2,0,0,NA
"3463","Phosphoric Acid Recovery","Cost for N removal",NA,NA,NA,2,0,0,NA
"3464","Phosphoric Acid Recovery","Cost for N recovery",NA,NA,NA,2,0,0,NA
"3465","Phosphoric Acid Recovery","Cost for P removal",NA,NA,NA,2,0,0,NA
"3466","Phosphoric Acid Recovery","Cost for P recovery","$/kg P",NA,NA,2,1,0.5,NA
"3467","Phosphoric Acid Recovery","GHG emissions for N removal",NA,NA,NA,2,0,0,NA
"3468","Phosphoric Acid Recovery","GHG emissions for N recovery",NA,NA,NA,2,0,0,NA
"3469","Phosphoric Acid Recovery","GHG emissions for P removal",NA,NA,NA,2,0,0,NA
"3470","Phosphoric Acid Recovery","GHG emissions for P recovery",NA,NA,NA,2,0,0,NA
"3471","Phosphoric Acid Recovery","Effluent P concentration",NA,NA,NA,2,0,0,NA
"3472","Phosphoric Acid Recovery","Effluent TP concentration","mg/L P",NA,NA,2,1,0.5,NA
"3473","Phosphoric Acid Recovery","Effluent PO4 concentration",NA,NA,NA,2,0,0,NA
"3474","Phosphoric Acid Recovery","Effluent N concentration",NA,NA,NA,2,0,0,NA
"3475","Phosphoric Acid Recovery","Effluent NO3 concentration",NA,NA,NA,2,0,0,NA
"3476","Phosphoric Acid Recovery","Effluent NO2 concentration",NA,NA,NA,2,0,0,NA
"3477","Phosphoric Acid Recovery","Effluent TN concentration",NA,NA,NA,2,0,0,NA
"3478","Phosphoric Acid Recovery","Effluent TKN concentration",NA,NA,NA,2,0,0,NA
"3479","Phosphoric Acid Recovery","Effluent TIN concentration",NA,NA,NA,2,0,0,NA
"3480","Phosphoric Acid Recovery","Effluent NO2-NO3 concentration",NA,NA,NA,2,0,0,NA
"3481","Phosphoric Acid Recovery","Effluent NH3-NH4 concentration",NA,NA,NA,2,0,0,NA
"3482","Phosphoric Acid Recovery","P removal efficiency","%",91.5,0.759835685651593,2,1,0.5,0.830421514373325
"3483","Phosphoric Acid Recovery","TP removal efficiency",NA,NA,NA,2,0,0,NA
"3484","Phosphoric Acid Recovery","PO4 removal efficiency",NA,NA,NA,2,0,0,NA
"3485","Phosphoric Acid Recovery","N removal efficiency",NA,NA,NA,2,0,0,NA
"3486","Phosphoric Acid Recovery","TIN removal efficiency",NA,NA,NA,2,0,0,NA
"3487","Phosphoric Acid Recovery","TN removal efficiency",NA,NA,NA,2,0,0,NA
"3488","Phosphoric Acid Recovery","TKN removal efficiency",NA,NA,NA,2,0,0,NA
"3489","Phosphoric Acid Recovery","NO2 removal efficiency",NA,NA,NA,2,0,0,NA
"3490","Phosphoric Acid Recovery","NO3 removal efficiency",NA,NA,NA,2,0,0,NA
"3491","Phosphoric Acid Recovery","NO2-NO3 removal efficiency",NA,NA,NA,2,0,0,NA
"3492","Phosphoric Acid Recovery","NH3-NH4 removal efficiency",NA,NA,NA,2,0,0,NA
"3493","Phosphoric Acid Recovery","P recovery efficiency","%",40,4.80562282826951,2,1,0.5,12.0140570706738
"3494","Phosphoric Acid Recovery","TP recovery efficiency",NA,NA,NA,2,0,0,NA
"3495","Phosphoric Acid Recovery","PO4 recovery efficiency",NA,NA,NA,2,0,0,NA
"3496","Phosphoric Acid Recovery","N recovery efficiency",NA,NA,NA,2,0,0,NA
"3497","Phosphoric Acid Recovery","TIN recovery efficiency",NA,NA,NA,2,0,0,NA
"3498","Phosphoric Acid Recovery","TN recovery efficiency",NA,NA,NA,2,0,0,NA
"3499","Phosphoric Acid Recovery","TKN recovery efficiency",NA,NA,NA,2,0,0,NA
"3500","Phosphoric Acid Recovery","NO2 recovery efficiency",NA,NA,NA,2,0,0,NA
"3501","Phosphoric Acid Recovery","NO3 recovery efficiency",NA,NA,NA,2,0,0,NA
"3502","Phosphoric Acid Recovery","NO2-NO3 recovery efficiency",NA,NA,NA,2,0,0,NA
"3503","Phosphoric Acid Recovery","NH3-NH4 recovery efficiency",NA,NA,NA,2,0,0,NA
"3504","Phosphoric Acid Recovery","P removal rate",NA,NA,NA,2,0,0,NA
"3505","Phosphoric Acid Recovery","TP removal rate",NA,NA,NA,2,0,0,NA
"3506","Phosphoric Acid Recovery","PO4 removal rate",NA,NA,NA,2,0,0,NA
"3507","Phosphoric Acid Recovery","N removal rate",NA,NA,NA,2,0,0,NA
"3508","Phosphoric Acid Recovery","TIN removal rate",NA,NA,NA,2,0,0,NA
"3509","Phosphoric Acid Recovery","TN removal rate",NA,NA,NA,2,0,0,NA
"3510","Phosphoric Acid Recovery","TKN removal rate",NA,NA,NA,2,0,0,NA
"3511","Phosphoric Acid Recovery","NO2 removal rate",NA,NA,NA,2,0,0,NA
"3512","Phosphoric Acid Recovery","NO3 removal rate",NA,NA,NA,2,0,0,NA
"3513","Phosphoric Acid Recovery","NO2-NO3 removal rate",NA,NA,NA,2,0,0,NA
"3514","Phosphoric Acid Recovery","NH3-NH4 removal rate",NA,NA,NA,2,0,0,NA
"3515","Phosphoric Acid Recovery","N removal rate (bio)",NA,NA,NA,2,0,0,NA
"3516","Phosphoric Acid Recovery","P recovery rate",NA,NA,NA,2,0,0,NA
"3517","Phosphoric Acid Recovery","TP recovery rate",NA,NA,NA,2,0,0,NA
"3518","Phosphoric Acid Recovery","PO4 recovery rate",NA,NA,NA,2,0,0,NA
"3519","Phosphoric Acid Recovery","N recovery rate",NA,NA,NA,2,0,0,NA
"3520","Phosphoric Acid Recovery","TIN recovery rate",NA,NA,NA,2,0,0,NA
"3521","Phosphoric Acid Recovery","TN recovery rate",NA,NA,NA,2,0,0,NA
"3522","Phosphoric Acid Recovery","TKN recovery rate",NA,NA,NA,2,0,0,NA
"3523","Phosphoric Acid Recovery","NO2 recovery rate",NA,NA,NA,2,0,0,NA
"3524","Phosphoric Acid Recovery","NO3 recovery rate",NA,NA,NA,2,0,0,NA
"3525","Phosphoric Acid Recovery","NO2-NO3 recovery rate",NA,NA,NA,2,0,0,NA
"3526","Phosphoric Acid Recovery","NH3-NH4 recovery rate",NA,NA,NA,2,0,0,NA
"3527","Phosphoric Acid Recovery","N recovery rate (bio)",NA,NA,NA,2,0,0,NA
"3528","Phosphoric Acid Recovery","P removal flux",NA,NA,NA,2,0,0,NA
"3529","Phosphoric Acid Recovery","TP removal flux",NA,NA,NA,2,0,0,NA
"3530","Phosphoric Acid Recovery","PO4 removal flux",NA,NA,NA,2,0,0,NA
"3531","Phosphoric Acid Recovery","N removal flux",NA,NA,NA,2,0,0,NA
"3532","Phosphoric Acid Recovery","TIN removal flux",NA,NA,NA,2,0,0,NA
"3533","Phosphoric Acid Recovery","TN removal flux",NA,NA,NA,2,0,0,NA
"3534","Phosphoric Acid Recovery","TKN removal flux",NA,NA,NA,2,0,0,NA
"3535","Phosphoric Acid Recovery","NO2 removal flux",NA,NA,NA,2,0,0,NA
"3536","Phosphoric Acid Recovery","NO3 removal flux",NA,NA,NA,2,0,0,NA
"3537","Phosphoric Acid Recovery","NO2-NO3 removal flux",NA,NA,NA,2,0,0,NA
"3538","Phosphoric Acid Recovery","NH3-NH4 removal flux ",NA,NA,NA,2,0,0,NA
"3539","Phosphoric Acid Recovery","P recovery flux",NA,NA,NA,2,0,0,NA
"3540","Phosphoric Acid Recovery","TP recovery flux",NA,NA,NA,2,0,0,NA
"3541","Phosphoric Acid Recovery","PO4 recovery flux",NA,NA,NA,2,0,0,NA
"3542","Phosphoric Acid Recovery","N recovery flux",NA,NA,NA,2,0,0,NA
"3543","Phosphoric Acid Recovery","TIN recovery flux",NA,NA,NA,2,0,0,NA
"3544","Phosphoric Acid Recovery","TN recovery flux",NA,NA,NA,2,0,0,NA
"3545","Phosphoric Acid Recovery","TKN recovery flux",NA,NA,NA,2,0,0,NA
"3546","Phosphoric Acid Recovery","NO2 recovery flux",NA,NA,NA,2,0,0,NA
"3547","Phosphoric Acid Recovery","NO3 recovery flux",NA,NA,NA,2,0,0,NA
"3548","Phosphoric Acid Recovery","NO2-NO3 recovery flux",NA,NA,NA,2,0,0,NA
"3549","Phosphoric Acid Recovery","NH3-NH4 recovery flux",NA,NA,NA,2,0,0,NA
"3550","Purple Phototrophic Bacteria","Energy consumption for N removal",NA,NA,NA,1,0,0,NA
"3551","Purple Phototrophic Bacteria","Energy consumption for N recovery",NA,NA,NA,1,0,0,NA
"3552","Purple Phototrophic Bacteria","Energy consumption for P removal",NA,NA,NA,1,0,0,NA
"3553","Purple Phototrophic Bacteria","Energy consumption for P recovery",NA,NA,NA,1,0,0,NA
"3554","Purple Phototrophic Bacteria","Cost for N removal",NA,NA,NA,1,0,0,NA
"3555","Purple Phototrophic Bacteria","Cost for N recovery",NA,NA,NA,1,0,0,NA
"3556","Purple Phototrophic Bacteria","Cost for P removal",NA,NA,NA,1,0,0,NA
"3557","Purple Phototrophic Bacteria","Cost for P recovery",NA,NA,NA,1,0,0,NA
"3558","Purple Phototrophic Bacteria","GHG emissions for N removal",NA,NA,NA,1,0,0,NA
"3559","Purple Phototrophic Bacteria","GHG emissions for N recovery",NA,NA,NA,1,0,0,NA
"3560","Purple Phototrophic Bacteria","GHG emissions for P removal",NA,NA,NA,1,0,0,NA
"3561","Purple Phototrophic Bacteria","GHG emissions for P recovery",NA,NA,NA,1,0,0,NA
"3562","Purple Phototrophic Bacteria","Effluent P concentration",NA,NA,NA,1,0,0,NA
"3563","Purple Phototrophic Bacteria","Effluent TP concentration","mg/L P",0.293333333333333,0.471147247476021,1,1,1,160.618379821371
"3564","Purple Phototrophic Bacteria","Effluent PO4 concentration","mg/L P",0.8,0.861173529963367,1,1,1,107.646691245421
"3565","Purple Phototrophic Bacteria","Effluent N concentration",NA,NA,NA,1,0,0,NA
"3566","Purple Phototrophic Bacteria","Effluent NO3 concentration",NA,NA,NA,1,0,0,NA
"3567","Purple Phototrophic Bacteria","Effluent NO2 concentration",NA,NA,NA,1,0,0,NA
"3568","Purple Phototrophic Bacteria","Effluent TN concentration","mg/L N",6.13333333333333,1.81491978291056,1,1,1,29.59108341702
"3569","Purple Phototrophic Bacteria","Effluent TKN concentration",NA,NA,NA,1,0,0,NA
"3570","Purple Phototrophic Bacteria","Effluent TIN concentration",NA,NA,NA,1,0,0,NA
"3571","Purple Phototrophic Bacteria","Effluent NO2-NO3 concentration",NA,NA,NA,1,0,0,NA
"3572","Purple Phototrophic Bacteria","Effluent NH3-NH4 concentration","mg/L N",0.12,0.416179145028782,1,1,1,346.815954190651
"3573","Purple Phototrophic Bacteria","P removal efficiency",NA,NA,NA,1,0,0,NA
"3574","Purple Phototrophic Bacteria","TP removal efficiency","%",96.5,1.55570796168696,1,1,1,1.61213260278442
"3575","Purple Phototrophic Bacteria","PO4 removal efficiency","%",60.3,6.73858413082534,1,1,1,11.1750980610702
"3576","Purple Phototrophic Bacteria","N removal efficiency",NA,NA,NA,1,0,0,NA
"3577","Purple Phototrophic Bacteria","TIN removal efficiency",NA,NA,NA,1,0,0,NA
"3578","Purple Phototrophic Bacteria","TN removal efficiency","%",89.3666666666667,2.39300514196559,1,1,1,2.67773794326624
"3579","Purple Phototrophic Bacteria","TKN removal efficiency",NA,NA,NA,1,0,0,NA
"3580","Purple Phototrophic Bacteria","NO2 removal efficiency",NA,NA,NA,1,0,0,NA
"3581","Purple Phototrophic Bacteria","NO3 removal efficiency",NA,NA,NA,1,0,0,NA
"3582","Purple Phototrophic Bacteria","NO2-NO3 removal efficiency",NA,NA,NA,1,0,0,NA
"3583","Purple Phototrophic Bacteria","NH3-NH4 removal efficiency","%",63.6,5.33313048159125,1,1,1,8.38542528552083
"3584","Purple Phototrophic Bacteria","P recovery efficiency",NA,NA,NA,1,0,0,NA
"3585","Purple Phototrophic Bacteria","TP recovery efficiency",NA,NA,NA,1,0,0,NA
"3586","Purple Phototrophic Bacteria","PO4 recovery efficiency",NA,NA,NA,1,0,0,NA
"3587","Purple Phototrophic Bacteria","N recovery efficiency",NA,NA,NA,1,0,0,NA
"3588","Purple Phototrophic Bacteria","TIN recovery efficiency",NA,NA,NA,1,0,0,NA
"3589","Purple Phototrophic Bacteria","TN recovery efficiency",NA,NA,NA,1,0,0,NA
"3590","Purple Phototrophic Bacteria","TKN recovery efficiency",NA,NA,NA,1,0,0,NA
"3591","Purple Phototrophic Bacteria","NO2 recovery efficiency",NA,NA,NA,1,0,0,NA
"3592","Purple Phototrophic Bacteria","NO3 recovery efficiency",NA,NA,NA,1,0,0,NA
"3593","Purple Phototrophic Bacteria","NO2-NO3 recovery efficiency",NA,NA,NA,1,0,0,NA
"3594","Purple Phototrophic Bacteria","NH3-NH4 recovery efficiency",NA,NA,NA,1,0,0,NA
"3595","Purple Phototrophic Bacteria","P removal rate",NA,NA,NA,1,0,0,NA
"3596","Purple Phototrophic Bacteria","TP removal rate",NA,NA,NA,1,0,0,NA
"3597","Purple Phototrophic Bacteria","PO4 removal rate","kg P/m^3/d",0.0253333333333333,0.128393307932441,1,1,1,506.815689207003
"3598","Purple Phototrophic Bacteria","N removal rate",NA,NA,NA,1,0,0,NA
"3599","Purple Phototrophic Bacteria","TIN removal rate",NA,NA,NA,1,0,0,NA
"3600","Purple Phototrophic Bacteria","TN removal rate",NA,NA,NA,1,0,0,NA
"3601","Purple Phototrophic Bacteria","TKN removal rate",NA,NA,NA,1,0,0,NA
"3602","Purple Phototrophic Bacteria","NO2 removal rate",NA,NA,NA,1,0,0,NA
"3603","Purple Phototrophic Bacteria","NO3 removal rate",NA,NA,NA,1,0,0,NA
"3604","Purple Phototrophic Bacteria","NO2-NO3 removal rate",NA,NA,NA,1,0,0,NA
"3605","Purple Phototrophic Bacteria","NH3-NH4 removal rate","kg N/m^3/d",0.171666666666667,0.347386320284299,1,1,1,202.360963272407
"3606","Purple Phototrophic Bacteria","N removal rate (bio)",NA,NA,NA,1,0,0,NA
"3607","Purple Phototrophic Bacteria","P recovery rate",NA,NA,NA,1,0,0,NA
"3608","Purple Phototrophic Bacteria","TP recovery rate",NA,NA,NA,1,0,0,NA
"3609","Purple Phototrophic Bacteria","PO4 recovery rate",NA,NA,NA,1,0,0,NA
"3610","Purple Phototrophic Bacteria","N recovery rate",NA,NA,NA,1,0,0,NA
"3611","Purple Phototrophic Bacteria","TIN recovery rate",NA,NA,NA,1,0,0,NA
"3612","Purple Phototrophic Bacteria","TN recovery rate",NA,NA,NA,1,0,0,NA
"3613","Purple Phototrophic Bacteria","TKN recovery rate",NA,NA,NA,1,0,0,NA
"3614","Purple Phototrophic Bacteria","NO2 recovery rate",NA,NA,NA,1,0,0,NA
"3615","Purple Phototrophic Bacteria","NO3 recovery rate",NA,NA,NA,1,0,0,NA
"3616","Purple Phototrophic Bacteria","NO2-NO3 recovery rate",NA,NA,NA,1,0,0,NA
"3617","Purple Phototrophic Bacteria","NH3-NH4 recovery rate",NA,NA,NA,1,0,0,NA
"3618","Purple Phototrophic Bacteria","N recovery rate (bio)",NA,NA,NA,1,0,0,NA
"3619","Purple Phototrophic Bacteria","P removal flux",NA,NA,NA,1,0,0,NA
"3620","Purple Phototrophic Bacteria","TP removal flux",NA,NA,NA,1,0,0,NA
"3621","Purple Phototrophic Bacteria","PO4 removal flux",NA,NA,NA,1,0,0,NA
"3622","Purple Phototrophic Bacteria","N removal flux",NA,NA,NA,1,0,0,NA
"3623","Purple Phototrophic Bacteria","TIN removal flux",NA,NA,NA,1,0,0,NA
"3624","Purple Phototrophic Bacteria","TN removal flux",NA,NA,NA,1,0,0,NA
"3625","Purple Phototrophic Bacteria","TKN removal flux",NA,NA,NA,1,0,0,NA
"3626","Purple Phototrophic Bacteria","NO2 removal flux",NA,NA,NA,1,0,0,NA
"3627","Purple Phototrophic Bacteria","NO3 removal flux",NA,NA,NA,1,0,0,NA
"3628","Purple Phototrophic Bacteria","NO2-NO3 removal flux",NA,NA,NA,1,0,0,NA
"3629","Purple Phototrophic Bacteria","NH3-NH4 removal flux ",NA,NA,NA,1,0,0,NA
"3630","Purple Phototrophic Bacteria","P recovery flux",NA,NA,NA,1,0,0,NA
"3631","Purple Phototrophic Bacteria","TP recovery flux",NA,NA,NA,1,0,0,NA
"3632","Purple Phototrophic Bacteria","PO4 recovery flux",NA,NA,NA,1,0,0,NA
"3633","Purple Phototrophic Bacteria","N recovery flux",NA,NA,NA,1,0,0,NA
"3634","Purple Phototrophic Bacteria","TIN recovery flux",NA,NA,NA,1,0,0,NA
"3635","Purple Phototrophic Bacteria","TN recovery flux",NA,NA,NA,1,0,0,NA
"3636","Purple Phototrophic Bacteria","TKN recovery flux",NA,NA,NA,1,0,0,NA
"3637","Purple Phototrophic Bacteria","NO2 recovery flux",NA,NA,NA,1,0,0,NA
"3638","Purple Phototrophic Bacteria","NO3 recovery flux",NA,NA,NA,1,0,0,NA
"3639","Purple Phototrophic Bacteria","NO2-NO3 recovery flux",NA,NA,NA,1,0,0,NA
"3640","Purple Phototrophic Bacteria","NH3-NH4 recovery flux",NA,NA,NA,1,0,0,NA
"3641","Algal biofilm","Energy consumption for N removal",NA,NA,NA,2,0,0,NA
"3642","Algal biofilm","Energy consumption for N recovery",NA,NA,NA,2,0,0,NA
"3643","Algal biofilm","Energy consumption for P removal",NA,NA,NA,2,0,0,NA
"3644","Algal biofilm","Energy consumption for P recovery",NA,NA,NA,2,0,0,NA
"3645","Algal biofilm","Cost for N removal",NA,NA,NA,2,0,0,NA
"3646","Algal biofilm","Cost for N recovery",NA,NA,NA,2,0,0,NA
"3647","Algal biofilm","Cost for P removal",NA,NA,NA,2,0,0,NA
"3648","Algal biofilm","Cost for P recovery",NA,NA,NA,2,0,0,NA
"3649","Algal biofilm","GHG emissions for N removal",NA,NA,NA,2,0,0,NA
"3650","Algal biofilm","GHG emissions for N recovery",NA,NA,NA,2,0,0,NA
"3651","Algal biofilm","GHG emissions for P removal",NA,NA,NA,2,0,0,NA
"3652","Algal biofilm","GHG emissions for P recovery",NA,NA,NA,2,0,0,NA
"3653","Algal biofilm","Effluent P concentration",NA,NA,NA,2,0,0,NA
"3654","Algal biofilm","Effluent TP concentration",NA,NA,NA,2,0,0,NA
"3655","Algal biofilm","Effluent PO4 concentration","mg/L P",0.01,0,2,1,0.5,0
"3656","Algal biofilm","Effluent N concentration",NA,NA,NA,2,0,0,NA
"3657","Algal biofilm","Effluent NO3 concentration",NA,NA,NA,2,0,0,NA
"3658","Algal biofilm","Effluent NO2 concentration",NA,NA,NA,2,0,0,NA
"3659","Algal biofilm","Effluent TN concentration",NA,NA,NA,2,0,0,NA
"3660","Algal biofilm","Effluent TKN concentration",NA,NA,NA,2,0,0,NA
"3661","Algal biofilm","Effluent TIN concentration",NA,NA,NA,2,0,0,NA
"3662","Algal biofilm","Effluent NO2-NO3 concentration",NA,NA,NA,2,0,0,NA
"3663","Algal biofilm","Effluent NH3-NH4 concentration",NA,NA,NA,2,0,0,NA
"3664","Algal biofilm","P removal efficiency",NA,NA,NA,2,0,0,NA
"3665","Algal biofilm","TP removal efficiency","%",49,30.118214356519,2,2,1,61.4657435847327
"3666","Algal biofilm","PO4 removal efficiency","%",100,0,2,1,0.5,0
"3667","Algal biofilm","N removal efficiency",NA,NA,NA,2,0,0,NA
"3668","Algal biofilm","TIN removal efficiency",NA,NA,NA,2,0,0,NA
"3669","Algal biofilm","TN removal efficiency","%",76,0,2,1,0.5,0
"3670","Algal biofilm","TKN removal efficiency","%",80,0,2,1,0.5,0
